tweet_id,label,tweet_text
1.38484061059571E+018,2,ji keeps saving nation from crisis his belief in atmanirbharbharat indigenous covaxin comes true neutralizes variantsmutants
1.38460198782032E+018,2,assam had placed an order today for crore covaxin from bharat biotech wow so quick covaxin bharatbiotech vaccineforall
1.3824768975195E+018,2,dear and wish you had released indepth aefi details of covishieldvaccine and covaxin
1.3835311545532E+018,3,took the first dose today thank you for great efforts to inoculate egyptians amp foreigners for free astrazeneca was given to everyone as a first dose sinopharm only as a nd dose at the vaccination center today covidvaccine
1.36633468256075E+018,2,we publish ebooks paperback hardcover animated ebooks and audiobooks oneindiaonedomain covaxin cgbudget oppofproseries mondaymotivation narendramodi aatmanirbharbharat tomarmodikisanvirodhi starvingforjustice shahidafridi
1.36645936495404E+018,1,and more dead people down south too hundreds more since vaccinations started in uk ni all unnecessary and sinopharm all available but we will not order them in case we offend our eu masters
1.3420010164603E+018,2,only million shots of the pfizerbiontech covid vaccine had been given so far in us states putting s million target in doubt covidvaccine
1.3703840427686E+018,3,i got both moderna shots i have asthma and i have multiple allergies no reaction please get vaccinated
1.37996229939435E+018,3,second dose is dunzo moderna
1.35767533279137E+018,1,eudravigilance report on pfizerbiontech vaccine till tozinameran has caused at least deaths all hidden btw various reactions groups go do your own research you never give me a like for all my hard work anyway facts are facts
1.37980987738884E+018,3,on monday didn�t get sick but it did completely wipe me out yesterday i slept after i finished a deadline in the afternoon hoping to be back to normal today still worth it obviously moderna
1.37400491360539E+018,3,just get the sputnikv and be done with it eu will crumble anywayis an impotent piece of bureaucracy vaccine is not political vaccinessavelives sputnikvaccinated
1.35831596419927E+018,2,algeria algerie coronavirus covid sputnikv vaccines russia covid saidal negotiations with russian operator to manufacture sputnik v in algeria
1.38005492937359E+018,3,astrazeneca cant wait to have my secondjab any day now of the oxfordastrazeneca vacine get the jab for a virus free britain to avoid rd and th lockdown cc pm
1.38212626212312E+018,3,today i am two weeks out from shot of moderna i didn�t feel great the day after my second shot but was much better the next day since then i�ve been back to my normal routine saturday i ran and jazzercised gettheshot vaccinate vaccineswork
1.35944924522966E+018,1,unfortunately serbia is failing to test covid and i do not know anything we can learn vaccinating the sputnikv which was registered on the basis of a test on soldiers is like drinking half a liter of palinka and playing russianroulette good luck youll need it
1.37469520536286E+018,2,how does russian propaganda work � and why sputnikv is used as a means of russia�s strategic policy to weaken the eu read on
1.37289125240912E+018,1,still getting such vivid dreams after my oxfordastrazeneca vaccine on tuesday lots of people with this side effect apparently
1.37711854361176E+018,2,yes it does moderna
1.37453306662709E+018,2,can�t believe bill gates is now tracking me because of my covid jag cunt will be raging watching me go for a piss times through the night covid astrazeneca oxfordastrazeneca vaccine
1.38514072820919E+018,3,all individuals ages years and older are now eligible to receive the covid vaccine in all states washington dc and puerto rico according to the cdc over half of us adults have received at least one shot covid covaxin
1.37191109563243E+018,3,moscow russia everything is open business as usual ontario canada is reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv effective
1.36291847198667E+018,3,days post st covid moderna i want to thank every rn lvn student on site esp student noor my post vaccine min observer amazing vaccine site im being comforted by dragonkitty cuz a little arm redness thankful
1.38336312115943E+018,3,plesse spread the word nd dose covaxin
1.37835624259119E+018,2,the hesitancy is coming from the type of vaccines available to libyans if it were pfizer or moderna we would not be in this situation we have seen the similar hesitancy in europe
1.36448626499757E+018,3,nstnation wan rosdy said a total of frontliners including policemen were scheduled to receive the first dose of the vaccines about pm on friday vaccine vaccination covid pfizerbiontech
1.38241288794428E+018,3,i have my first moderna vaccination thank you joebiden
1.37440385883581E+018,2,who is eating alone today because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealthmatters order russia sputnikv get out of syria covid spring cuba
1.38157443382807E+018,2,so sputnikv approved in india good that goi followed what said wondering how much of lobbying fees ji and get or did it go to
1.33872298160288E+018,2,why wasn�t jennifer haller first person in usa given the trial vaccine given person of the year personoftheyear pfizerbiontech covidvaccine
1.36573738334633E+018,3,misleading title the deceased trial participant only received a placebo if she was on the treatment arm and actually received the sinopharm vaccine then perhaps she wouldnt have caught covid and died sinopharm reuters fakenews
1.38307425122216E+018,2,well then switch over to astra zeneca stop being a vaccine snob astrazenaca moderna
1.37978550794158E+018,2,ring ring ring ring me picks up the phone doctor wanna get jabbed today theres a krispy kreme doughnut in it for ya me coronavirushoax fakepandemic agenda thegreatreset worldeconomicforum moderna
1.37379416286102E+018,2,cant see the name moderna without hearing it in my head this way
1.38370700761448E+018,2,tui russia promises greece tourists this year tuirussia tui airtravel travel restarttourism tourism summer safetravel covid coronavirus coronaviruspandemic covidvaccine sputnikv ttot
1.37287672362527E+018,3,azd the oxfordastrazeneca vaccine is efficacious against both b and b variants of sarscov rather than fear mongering about variants mutations let�s stay positive of vaccine efficacy and encourage the world in getting the vaccine
1.37073597665864E+018,3,only reasons why i want sputnikv is because its russian
1.36760283460315E+018,1,side effect of moderna vaccine may be a delayed skin rash doctors warn via
1.38137421339158E+018,2,how you consider the fact that astrazeneca gave royalties to america to produce it but europe didn�t get either pfizerbiontech moderna justafact covid us states face steep decline in jampj vaccine
1.38215980376237E+018,3,just got first moderna and feel grateful for science the amazing capacity for human innovation makes me optimistic we can tackle the world�s hardest problems like the climatecrisis thanks
1.36492336187326E+018,3,had my first vaccine very efficient all round all good thanks to biontech rollout program lovely volunteers and especially to siobhan from marplemedicalpracice covidvaccine pfizerbiontech astrazeneca moderna and drjenner sounds like an oscar speech now
1.38143439488839E+018,1,the effectiveness of a sinovac vaccine at preventing symptomatic infections was found to be as low as by researchers in brazil indianarrative
1.3816134833352E+018,2,only for those students where online mode is not possible pls conduct at the center to minimize the risk majorteaser sputnikv naveenforpipili dynamiteb rrvpbks aapka bittu bhaiya jrp
1.36211459923171E+018,2,sputnikv developers want to produce vaccine in eu be out of politics
1.3844559849454E+018,3,a rare benefit of being thank you oxfordastrazeneca and our incredible
1.38245629457827E+018,2,i have to be the most fuckable person in covid vaccine line moderna vaccinated
1.36589547333323E+018,3,sputnikv welcomes jampj vaccine approval in the us this is also another validation of sputnik v pioneering technology as jampj vaccine is essentially a first shot of sputnik v vaccine ad human adenoviral vector
1.37548766682588E+018,2,moderna delays shipment of about covid vaccine doses to canada v�a
1.38424219005068E+018,2,it wasnt long ago that some countries banned the use of oxfordastrazeneca in the elderly now australia says it should only be for the elderly how are we supposed to make an informed decision the science keeps changing talkradio
1.37787755753463E+018,3,covaxin has both better efficacy as well as better coverage on the newer strains of covid hence is better though the difference between the is very minor and both are good enough
1.36327983243654E+018,2,i want a t shirt that says moderna moderna
1.37588940197318E+018,3,that�s the first time i can say i just spent a saturday night with a needle in my arm jabtobeatcorona vaccination astrazeneca oxfordastrazeneca
1.38023751079893E+018,2,second dunzo dolly don�t fail me now we got a oreo shamrock mcflurry to celebrate moderna vaccine mcflurry dollyparton
1.38279757176939E+018,3,yes death is the only certainty in our world we�re all gonna die receiving an astrazeneca shot or even two may only give you less than immunity against sarscov i shall only accept pfizerbiontech aka the good stuff
1.37728622822414E+018,3,moscow russia everything is open business as usual ontario canada is reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv effective
1.38475280982485E+018,2,hey ive taken your vaccine covaxin st dose nd dose will it be effective
1.37904476561489E+018,2,bad joke help can i apply for asylum in the usa my goverment is messing up the covidde campaign and is dealing with the putin for nordstream and sputnikv will gladly work for and bad joke
1.37258614374997E+018,3,finally had my vaccination oxfordastrazeneca
1.37088681470219E+018,2,white companies from white countries ie astrazeneca pfizer sputnik and moderna have created vaccines that will go around the world and vaccinate billions of bame folk protecting them from covid you just keep pushing the hate by bringing up the slave trade ad infinitum
1.36168353192418E+018,3,hungary became the first eu country to receive china�s sinopharm vaccine covid hungary sinopharm vaccine baaghitv
1.38198229763784E+018,3,hteditorial the government should follow up on its approval to sputnikv and the decision to accelerate approvals to vaccines approved in other countries � both steps advocated by many including this newspaper � with a clear vaccine policy
1.38236137309146E+018,3,am vaccinated who wants to make out moderna vaccinated
1.36489579728053E+018,2,think the devastation caused by covid had the china sinovac had not been there the earliest of all and in abundance of all think a little we must all thank the chinese for the humanity scale service they rendered and thats too
1.37692321459779E+018,3,moscow russia everything is open business as usual ontario canada is reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv effective
1.37981969871661E+018,3,were moments away from our pm event with amp tune in for insight into modernas covid vaccine progress booster shots and expectations in regards to ending the global pandemic
1.3781489824809E+018,2,i dont think it matter that much now even for donation to world usa choose jansen with biologicale to donate billion doses by end of covaxin prospect is a lost cause in usa need to focus in other parts of world
1.34510064797741E+018,3,truly grateful to receive the pfizerbiontech vaccine today but also to be a small part of the team that kicked off the covid vaccination effort at the
1.36212651026252E+018,3,embarrassing ontario reporting cases of covid new cases in toronto closed schools business gyms jobs no family no money no love no hope no life canada refuse to ask russia sputnikv effective against coronavirus lockdown
1.35972121227692E+018,2,the third batch of material needed to produce covid vaccine by chinas sinovac arrived in the brazilian city of saopaulo from beijing on wednesdaychina sinovac
1.3706507963926E+018,2,meanwhile and while some still think brexit is a great idea up pops the research and development man to say funding for future research on the astrazeneca vaccine is no more brexitreality brexitdisaster fbpe vaccine oxfordastrazeneca
1.3645564516714E+018,3,just got my first sinopharm shot at akuh do the right thing and get yourself vaccinated asap thisisourshot covidvaccine
1.380410245135E+018,2,and all other mla is going to be tested ve in covidsecondwave after may nd covaxin coronavirus covid covid coronavirus
1.35788104030876E+018,3,got my vaccine today and i�m feeling ok ready to see how day goes pfizerbiontech pfizer covidvaccine
1.37723284528289E+018,2,good luck ocugen covaxin
1.38262363410834E+018,2,doses of covaxin go missing from jaipur hospital covaxin missing jaipur hospital vaccine coronavaccine covidvaccine
1.38418805660585E+018,3,where to get the covid vaccine in nela the week of april localnews louisiananews topstories coronavirus coronavirusinlouisiana covidvaccinations pfizer moderna
1.36514121166586E+018,2,f lee donghae canceladsmo sinovac
1.36829075593724E+018,2,on way for my second shot moderna dogerstadium
1.38415170590691E+018,2,vaccine for alll vaccination covishield covaxin
1.3726859324874E+018,2,why no tagging eu politicians who are costing lives playing politics about the oxfordastrazeneca vaccine consistency or clickbait femi they won�t know who you are either coviduk covidvaccine bbcquestiontime newsnight
1.38224848425912E+018,2,gamaleya research center in cooperation with spallanzani national institute to study efficacy of the sputnikv vaccine against various covid strains italian partners have the most representative collection of various strains in europe
1.37433509452615E+018,2,india mha issues new order with guidelines for effective control of covid from april and remain in force upto april covidvaccination astrazeneca pfizer sputnikv finance investing development nifty nifty bseindia banknifty banking bse nse
1.36712103155135E+018,3,india today bharat biotech releases phase results of covaxin says it shows interim clinical efficacy covaxin covidvaccine via
1.36056030506387E+018,1,referring it as a vaccine is liesmisinfo its not a vaccine its an experimental dnaaltering nanoparticle amp peg containing w ade nonlicensednonfda approved female infertilitycausing drug itsnotavaccine pfizer moderna astrazeneca peg ade mrna dna
1.37378668978577E+018,3,shot down thanks for a quick and easy process in and out in minutes vaccinatedatsunnybrook gotvaccinated pfizerbiontech
1.38347807428556E+018,2,country being most harmed by the eu monopolising what moderna is available is badly infected canada who are losing but its the principle maybe vonderleyen should learn the reality of trying to ramp up novel biological product rather than throwing immature hissy fit
1.35859263486487E+018,3,a chartered flight carrying the first batch of the chinadonated sinopharm covid vaccines arrived in cambodia on feb welcomed by prime minister samdech techo hun sen at the phnom penh international airport
1.35158178168278E+018,3,looks like the vaccine is doing the job covid cant it does exactly what it says on the tin pfizerbiontech
1.37617793035161E+018,3,moscow russia everything is open business as usual ontario canada is reporting cases of covid new cases in toronto lockdown closed business church no family no hope mentalhealthmatters canada get out of syria sputnikv effective
1.36218550338312E+018,3,alerting my pennsylvania neighbors with moderna vaccination appointments coming upyou may have to reschedule
1.37356586916343E+018,1,not even a majority of all russians are willing to take this vaccin sputnikv
1.37253142801401E+018,3,online registration is available through cowin website or call us at to book a slot vaccinated covid ankurahospitals vaccine medicine boduppal kukatpally kphb hyderabad healthcare seniorcitizen covaxin covidvacccine vaccination
1.35780394560802E+018,3,as much as i don�t like boris amp his cronies they have done a great job with the vaccine rollout if you think other wise you have an agenda you can criticise your own party aswell as compliment where credit is due don�t be stupid coviduk vaccine covid pfizerbiontech
1.36375109136026E+018,3,media confirmation of � clinical trial set to test efficacy of mixing sputnikv and covidvaccine astrazeneca� � february � as predicted by clairvoyant dimitrinka staikova in her book published december psychic predictions�
1.3493355903288E+018,2,correction astrazeneca back uk govts approach to extended dosage period for covidvaccination as of today pfizerbiontech do not
1.38404438109986E+018,3,longreadahead vaccines efficacy and effectiveness explainedread here zimbabweat zimbabwe mondaymotivation sinovac sinopharm
1.3766718152259E+018,2,uruguayan president luis lacalle pou on monday received injection of coronavac vaccine which developed by chinese pharmaceutical firm sinovac uruguaysevacuna uruguay
1.38001274288343E+018,2,why were we being denied vaccines why was the most honble pm pm sending vaccines abroad with his pics lastly i can understand the astrasii commitment but why are we being denied covaxin health is a state subject why is centre controlling vaccines
1.38371500067449E+018,2,a new england man is telling his story after a mixup led to him getting one dose each of the moderna and pfizer covid vaccines dailyvoice moderna pfizer
1.36975897738759E+018,3,punch access to this vaccine is a real privilege and i am grateful to have gotten my nd dose vaccine with today thisisyourshot covidvaccine moderna medtwitter
1.38306921393022E+018,3,had my second date with moderna today i put on a cute outfit and even though i have bath bombs and comfort food ready in case we have a fight later i think they may just change my life thanks newjersey and it�s been wild but we are close getvaccinated cvs
1.37695584215572E+018,3,how come the delivery service guys are not in the front line for vaccination they have been there for us despite rain snow traffic smog riskmanagement pfizer sputnikv etc
1.37545176792899E+018,2,embarrassing ontario is reporting cases of covid new cases in toronto canada politicizing vaccine doug ford mr trudeau order sputnikv end lockdown cause business collapse drug addiction violence misery unemployment mentalhealthmatters
1.3746138825353E+018,2,kumbe astrazeneca ni kitu ya uk yaani were still buying things from our colonial masters despite sputnikv arriving earlier even the eu itself is politically pulling down the vaccine how fishier can our leaders get
1.37428592353445E+018,2,they need to dig into their oxfordastrazeneca stockpiles they have hidden away in europe and start putting the vaccine into arms and not leave it in the fridge
1.38097944570026E+018,2,are you safe after taking single dose of covid vaccineexpert dr s narayani fortis hospital covidvaccine covid vaccine covid largestvaccinedrive covid unitefightcorona coronavirus pfizer johnsonandjohnson astrazeneca moderna healthforall mumbai nagpur
1.37768258783395E+018,3,moderna covid first shot in the arm today feeling great and relieved this is something to brag about
1.37438517561894E+018,3,watch via more doses of russias sputnikv vaccines arrived on monday in argentina argentine authorities are stepping up vaccination as neighboring countries are experiencing a surge in new covid cases
1.37681081856682E+018,2,parents got vaccinated today against sarscov covidvaccine sinovac
1.37060378368045E+018,3,happy to report that a day and a half after getting my second moderna shot no chills no muscle aches no fever nothing i even had plenty of energy to do my normal workout getvaccinated
1.34868942279614E+018,3,feeling extremely thankful to have been able to get my first covid vaccine vaccines are cool iwillgetvaccinated vaccineswork igotvaccinated pfizerbiontech
1.38188723448855E+018,3,i�ve just had my nd oxfordastrazeneca vaccine and i�m feeling really happy and a lot safer thank you to our fantastic nhs
1.38473734668426E+018,2,one more pundit was also spreaded falsehood and misinformation against covaxin
1.36810360843305E+018,3,which vaccine are they all taking curious to take covaxin
1.36624604188072E+018,3,kudos to scientists of bharat biotech and icmr for developing a vaccine in such a short duration whole nation is proud of you people covaxin
1.37516970222227E+018,1,nobody should be paying for a vaccine that for all intents is still in human trial covid pfizer moderna johnsonandjohnsonvaccine
1.34752411609039E+018,3,we are so grateful to all our frontline staff amp cnm nessa merrigan received her first covidvaccine at community hospital of the assumption nessa is thankful that all residents and staff will have received their first vaccine this week pfizerbiontech
1.36316327509809E+018,2,india is losing initial momentum it gained by manufacturing covidshield amp covaxin vaccines as we see a sudden spurt in coronavirus cases in maharashtra amp kerala instead of vaccinating its citizens is distributing vaccines worldwide vaccinediplomacy
1.38382767410417E+018,2,derulo puts me in this mood shop new merchandise on deck ad housemusic filmout shoplocal shopeeph shopping shoppingstar momlife boxing nature navy wednesdaymotivation thevoice gym moderna party hiphop
1.36284276330217E+018,3,wtf glad i got moderna
1.34829627364913E+018,1,englishlit the possible side effects of pfizer biontech v vaccine vaccinestrategy covidvaccine pfizervaccine pfizerbiontech pfizer biontechpfizer healthcareheroes coronavirusvaccine pfizercovidvaccine sideeffects google
1.37225619419525E+018,3,over covid vaccines given at oic and still countingclaim your shot today covidvaccine federalequitycenter fqhc preregistertoday moderna march march claimyourshot oiccares
1.37655946246338E+018,1,firstdose hit me about hrs after the shot wicked arm and joint pain upset stomach amp bowels headache amp fatigue sore breasts i have a few chronic health issues and it seems like it elevated them my arm amp stomach are better today but im tired amp have a headache moderna
1.37895877419132E+018,2,yogiadityanath receives first dose of covid vaccine covaxin covid uttarpradesh vaccines coronaviruspandemic read more
1.3792738089981E+018,2,covaxin is not administered in bangalore since it is said to be unavailable a govt hospital in kolar district confirmed that there is no supply any reason why our indigenous vaccine is unavailable for us
1.38015528807084E+018,2,really cute audiobaby lion cubs chatting with mom attackontitan attackontitan survivorgr adipurush iconstar mivsrcb happybirthdayalluarjun thebigbullwatchparty covaxin mangalpandey banpmk agentfirstlook pushpateaser kashmir
1.37948910197649E+018,2,india is planning to double per month vaccine production by aug right now pune produces crore per month covishield vaccines and hyderabad produces lakhs per month covaxin vaccines the target is doses per month together by august
1.38181946419947E+018,3,no link between covidvaccinations and deaths s korea covidvaccination covidvaccines covidvaccine coronavirus novelcoronavirus covidvax covaxin covishield
1.36146914041496E+018,2,re the anecdotally worse rxn people are having to moderna vs pfizer i just looked at patents not surprisingly to get patent protection it looks like different slices of spike protein were modeled for the synthetic mrna it looks like lipoproteins are the same covid
1.36476111208909E+018,3,umd is running moderna vaccine trial for pediatrics mos to yrs they will start officially recruiting in about weeks in baltimoreampfrederick if you�re interested or have s email leslie howe lhoweumarylandedu they esp need families of color to participate
1.37954645937744E+018,3,thank you just got my first shot of the jolenevaccine and thanks your website to make an appt might be a mess but getting the vaccine was super quick and easy getvaccinated moderna
1.36473233946149E+018,3,great stuff an upgrade of moderna mrna vaccine that works against bvariant right when will worldwide distribution begin are you delivering it to europe including finland too ping
1.38487628000966E+018,3,sinopharm producing strong antibodies dont wait for a fancy vaccine
1.38231339143233E+018,2,second dose complete covidvaccine moderna g
1.36464478313481E+018,2,as of today day end have been innoculated against covid increased uptake of sinopharm is evident
1.36427537171005E+018,3,i�ll fully vaccinated thank you science covid covidvaccine moderna
1.37474610069182E+018,3,thanks to bmi covid vaccination time proud to be �obese� haiku covidvacccine covid moderna feelinggood fauciouchie context i qualify for the shot due to obesity being an underlying heath condition that would complicate if i were to catch �
1.37698436203041E+018,3,moderna done notthrowingawaymyshot
1.37200768924563E+018,2,what are the odds that putin has told someone around him that he wants to procure the pfizermoderna vaccine for himself rather than take sputnikv i mean if there�s a choice would any rational being not take the far more rigorous american vaccines
1.37657603907853E+018,2,who is eating alone today because doug ford and trudeau toronto ontario canada forced you to stay home lockdown no family no business no church no hope no life mentalhealth order russia sputnikv get out of syria covid spring healthcare
1.34489202578767E+018,3,who grants pfizerbiontech coronavirusvaccine for emergency use pfizerbiontech
1.37649406690135E+018,3,why dont they get sputnikv from russia the only vaccine i will take
1.35187502483198E+018,3,covid vaccine developed by pfizerbiontech is likely to protect against a more infectious variant of the virus discovered in britain which has spread around the world according to results of further lab tests released on wednesday
1.37158212249915E+018,2,exclusive ocugen plans to sell million indian vaccine doses in us in article amp reuters covaxin
1.36790602397394E+018,2,getting my first today moderna
1.37228848775655E+018,3,well this happened today my st covod shot moderna had to drive home to north carolina where my mom was able to secure a shot for me dmv get it together
1.35932928517816E+018,2,health canada now says there are six doses in every vial from pfizerbiontech not five tells us more covidvaccine pfizerbiontech healthcanada watch
1.36451558722182E+018,2,coronil has been awarded the copp get your news featured use indiapostusa babaramdev coronacasesindia coronapatients coronavaccinenews coronavaccineupdates covaxiupdates covaxin covidvaccine covidlockdown drharshvardhan health
1.36308037470907E+018,3,one pfizerbiontech shot gives covid protection study
1.37151739119732E+018,2,lets have a look anyhow first a total of the different suspected side effects pfizerbiontech astrazeneca moderna so astrazeneca doesnt really seem that bad compared to the two other vaccines
1.36665257077771E+018,3,weve been administered covaxin this vaccine will work as sanjeevani hanuman ji crossed india to get it but this sanjeevani is available at your nearby pvt amp govt facility weve paid rs for it those who can afford should pay union health minister dr harshvardhan
1.38177583033499E+018,3,and why not lower the ages of sites with moderna and pfizer maybe those eligible to use astrazeneca may be incentivized to actually use up these doses so they don�t go to waste may help facilitate vaccinating all frontline workers faster
1.38348174197795E+018,3,i didnt have any side effects to moderna nd shot
1.38509184042942E+018,2,can someone tell me if indias covaxin clinical trial trove of raw data again raw data not results published by bharat biotech has been independently analyzed and verified yes or no covid
1.37960519263574E+018,3,getting my nd moderna dose on the rd getvaccinated iwantnormalagain
1.36472689891228E+018,2,democracy vote eme gregpalast maplight drwilliamhaseltine electo cnn joebiden kamalaharris aoc everlane pandemicresponse moderna pfizer who vaccine opinion �how to redesign covid vaccines so they protect against variants�
1.3647084437189E+018,3,so grateful to the amazing nhs for my covidvaccine a few weeks ago grateful to the nurses for their care and for making it a smooth and pleasant experience vaccinessavelives coronavaccine covidvaccine pfizerbiontech
1.36640101396873E+018,2,a new batch of active pharmaceutical ingredient api arrived in brazil purchased from the wuxi biologicals company in china for the production of million doses of the oxfordastrazeneca vaccine
1.37476006043432E+018,2,revised covishield and covaxin nd dose schedule from april st everyone above years can get vaccinated fyi
1.37178866236778E+018,2,pakistan is not using aztrazeneca so no need to worry about pakistan is using sinopharm of beijing institute of biological products coronavaccine coronavirus
1.37010315349291E+018,2,second moderna vaccine done
1.36148943940348E+018,1,ek variant vs oxford astrazeneca vaccine useless not much better than a placebo why are you opening schools ek will spread fast and kill many more oxfordastrazeneca covid
1.37998676774758E+018,3,prime minister narendramodi takes his second dose of covidvaccine at delhi aiims he had received the first dose of bharat biotechs covaxin on march st indiafightscorona pmmodi
1.38010142993576E+018,2,aur kese janane ke liye aaj he judiye humse start your investment journey today with dealmoney securities dealmoneysecurities investment aishwaryaraibachchan tnlockdown kharchapecharcha maharashtraneedsvaccine coronavirusindia financepeerxrohitsharma covaxin
1.38450768652872E+018,3,waiting to get my first moderna covid vaccine vaccinessavelives
1.37948705125138E+018,2,china has developed vaccines in sinovac sinopharm cansino and anhui zhifei longcom chinese state media report that all combined could produce as many as billion doses in china has outsourced vaccine production namely to serbia and the uae
1.36640752699718E+018,2,can modis bharatbiotech give numbers in front of world that covaxin is efficient amp
1.37319563845268E+018,2,vaxworld will italy buy sputnikv vaccine from russia practical world true stories about healthhumanrights read more to
1.38007670848992E+018,1,promotes foreign vacs wo comp trails but does not mention indg covaxin so much flak when covaxin was approved for emrg use but now wants imports unfrozen for emrg use note retains coveshield despite eligibility of hv u asked ur favorite ppl to get vaccinated
1.37063775911999E+018,2,clinically tried and tested bharat biotech boss ella wins covaxin fight ocgn
1.36624829236809E+018,2,tell me a better pm than who waited like a common man to get vaccinated he also took the bharatbiotech covaxin the world was waiting for india to get trashed in covid but they didnt knew that modiji is here to save india jai ho modihaitomumkinhai
1.37329535395328E+018,3,got my moderna shot i�m down with a mindscreaming headache but i�ll happily deal with it and smile just to be fully protected for myself my family and my culinary students moderna vaccine covid covidvaccine
1.38307950762885E+018,2,history repeating itself covidon covid vaccine pfizer moderna johnsonandjohnson astrazenaca
1.37589303350637E+018,3,first dose done kinda kicked my butt but good a day later covax moderna colorado
1.3759023910616E+018,2,embarrassing ontario is reporting cases of covid new cases in toronto canada politicizing vaccine doug ford mr trudeau order sputnikv end lockdown cause business collapse drug addiction violence misery unemployment mentalhealthmatters
1.34565014082518E+018,2,the dubai health authority has revealed a list of six different categories of individuals who wont be able to receive the vaccine covidvaccine pfizerbiontech pfizercovidvaccine
1.38334051264034E+018,2,from the ocgn company update on april covaxin
1.35837778811855E+018,2,here�s the pfizerbiontech ingredients
1.34288214189455E+018,3,now my turn to return the favor spending the whole day vaccinating and employees with the pfizerbiontech covidvaccine down only gt million americans to go washumybestshot
1.38089819278351E+018,3,now taking limited walkins until pm today is providing free moderna vaccinations on the south side
1.37081109689913E+018,2,palestinians received doses of russia�s sputnikv vaccine on thursday a donation by the united arab emirates that could boost a longtime rival of palestinian president mahmoud abbas ahead of an election read more
1.35972178728671E+018,2,no major adverse drug reactions adr after first shot of covaxin was slightly feverish and had headache for a while the next h were uneventful covaxin the covidvaccine is safe vacciantedindiasafeindia
1.3798904703908E+018,2,thats how world perceive sputnikv pfizer astrazeneca vaccine
1.37941056961527E+018,2,thekhybermail khybermail breakingnews newspapers epaper israel covid pfizerbiontech newsnight pfizer halts delivery of covid vaccines to israel for non payment
1.38318323912104E+018,3,second vaccine in the arm thanks to and all the volunteers at tmc drfauci covidvaccine moderna covid
1.38309473504114E+018,2,thank you pfizerbiontech for stepping up for canada oppositely eff you moderna for continually disappointing canadians that�s the tweet
1.37536594530101E+018,2,whilst germany wants to get the eu to order the sputnikv vaccine together
1.38346367444303E+018,3,vaccinated moderna stdose huge thanks to the staff at fly dsa arena and our brilliant nhs for helping to keep us all safe grateful
1.34082729597235E+018,3,i got vaccinated gotmmc wedidit covidvaccine pfizerbiontech rnlife frontlinefirst decemberst torrancememorial
1.37338612365387E+018,2,st dose down covidvaccine moderna fauciouchie dollyparton ny
1.3848249672551E+018,3,now sir please make sure that vaccine also be made available at free of cost in our state covid covishieldvaccine covaxin telangana
1.3493619198331E+018,2,first dose installation complete next software update in days covidvaccine pfizerbiontech microchip healthcareprofessional stayhome wearamask
1.38448220090149E+018,3,note my words that covaxin will play the biggest role to drive corona out of the world the whole world is watching what america is doing for raw materials perhaps the world will now understand why selfsufficient india is necessary for this world
1.37927440440892E+018,2,sri lanka begins sinopharm vaccination drive for chinese nationals lka srilanka covid covid covidlk covidvaccines sinopharm
1.37009552825248E+018,3,just received text to book our nd dose of oxfordastrazeneca and hugely excited thank you and everyone working hard to make all this happen
1.36536392270705E+018,3,got my vaccine today vaccine moderna covidvaccine stopthespread
1.37512509128196E+018,2,it�s hard for me to tell if the sickness i feel is due to allergiesnature or a result of my first covidvaccine i feel better today some arm soreness has subsided has anyone gotten the moderna and felt under the weather it doesn�t really matter ultimately just curious
1.3662529452689E+018,2,covaxin brand ambassador taking placebo shots coronavirus covid bharatbiotech aiims
1.37583097727726E+018,3,i did it igottheshot again all the more grateful for my health and all the healthcare providers working overtime to make the world a better place ty fullyvaccinated sleevesupstudents sleevesupschools seconddosedone covidvaccine moderna modernavaccine
1.36592106923695E+018,2,not even hours after having my oxfordastrazeneca vaccine my arm is really sore can�t lift above a certain height this is the only side effect i have
1.38015309326696E+018,2,ocgn covaxin is better than only one of these so far
1.37525351731364E+018,3,today im most grateful for our scientists who made this vaccine possible and the health care workers who have been working tirelessly to distribute it moderna dollysshot
1.36970347153713E+018,2,is listening to barrymanilow a bad side effect of the moderna vaccine because that�s what�s happening
1.3816881928947E+018,3,update russian covid vaccine sputnikv authorized in countries with total population of bln people or of global population rdif says sputnikupdates
1.38155179443051E+018,3,centre approves russia�s covid vaccine sputnik v sputnikv is the third vaccine approved by india after covishield and covaxin vaccine coronavirus corona covid coronavaccine
1.37153943723095E+018,1,watching leftists defend bigpharma and make excuses for side effects like the oxfordastrazeneca is just perfect
1.38186074203546E+018,3,the majority took covishield i took covaxin looked at data thought it was better of the its anyones guess unless you have completed phase clinical trials amp looked at sample efficacy data of at least of the population all i know rna is better science
1.3820450987169E+018,3,update if you booked an appointment at the covidvaccine clinic at this weekend the clinic will now use pfizer and moderna instead of the johnsonandjohnson vaccine covid cltnews meckcounty
1.36439614879076E+018,2,the first batch of covid vaccines provided by chinas sinovac arrived at bangkok thailand on wednesday
1.38241351009797E+018,2,the people have to know if youre a johnsonandjohnson moderna or pfizer person
